threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count
0.4,15,0.6,0.5,0.375,0.5,0.6,1.0,0.75,1.0,0,6,0,9,activity_no_overlap,activity,no_overlap,compact13,13,dummy_most_frequent,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.5,15,0.6,0.5,0.375,0.5,0.6,1.0,0.75,1.0,0,6,0,9,activity_no_overlap,activity,no_overlap,compact13,13,dummy_most_frequent,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.6,15,0.6,0.5,0.375,0.5,0.6,1.0,0.75,1.0,0,6,0,9,activity_no_overlap,activity,no_overlap,compact13,13,dummy_most_frequent,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.4,15,0.4,0.41666666666666663,0.4,0.35185185185185186,0.5,0.3333333333333333,0.4,0.5,3,3,6,3,activity_no_overlap,activity,no_overlap,compact13,13,logistic_balanced,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.5,15,0.3333333333333333,0.3611111111111111,0.33035714285714285,0.35185185185185186,0.4,0.2222222222222222,0.2857142857142857,0.5,3,3,7,2,activity_no_overlap,activity,no_overlap,compact13,13,logistic_balanced,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.6,15,0.4,0.4722222222222222,0.354066985645933,0.35185185185185186,0.5,0.1111111111111111,0.18181818181818182,0.16666666666666666,5,1,8,1,activity_no_overlap,activity,no_overlap,compact13,13,logistic_balanced,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.4,15,0.7333333333333333,0.6944444444444444,0.7,0.7962962962962963,0.7272727272727273,0.8888888888888888,0.8,0.5,3,3,1,8,activity_no_overlap,activity,no_overlap,compact13,13,random_forest_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.5,15,0.6,0.6111111111111112,0.5982142857142857,0.7962962962962963,0.7142857142857143,0.5555555555555556,0.625,0.3333333333333333,4,2,4,5,activity_no_overlap,activity,no_overlap,compact13,13,random_forest_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.6,15,0.5333333333333333,0.6111111111111112,0.49760765550239233,0.7962962962962963,1.0,0.2222222222222222,0.36363636363636365,0.0,6,0,7,2,activity_no_overlap,activity,no_overlap,compact13,13,random_forest_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.4,15,0.6666666666666666,0.5833333333333334,0.5341614906832298,0.537037037037037,0.6428571428571429,1.0,0.782608695652174,0.8333333333333334,1,5,0,9,activity_no_overlap,activity,no_overlap,compact13,13,extra_trees_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.5,15,0.6,0.6111111111111112,0.5982142857142857,0.537037037037037,0.7142857142857143,0.5555555555555556,0.625,0.3333333333333333,4,2,4,5,activity_no_overlap,activity,no_overlap,compact13,13,extra_trees_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.6,15,0.4666666666666667,0.5555555555555556,0.4,0.537037037037037,1.0,0.1111111111111111,0.2,0.0,6,0,8,1,activity_no_overlap,activity,no_overlap,compact13,13,extra_trees_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.4,19,0.631578947368421,0.5,0.3870967741935484,0.5,0.631578947368421,1.0,0.7741935483870968,1.0,0,7,0,12,activity_no_overlap,activity,no_overlap,compact13,13,dummy_most_frequent,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.5,19,0.631578947368421,0.5,0.3870967741935484,0.5,0.631578947368421,1.0,0.7741935483870968,1.0,0,7,0,12,activity_no_overlap,activity,no_overlap,compact13,13,dummy_most_frequent,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.6,19,0.631578947368421,0.5,0.3870967741935484,0.5,0.631578947368421,1.0,0.7741935483870968,1.0,0,7,0,12,activity_no_overlap,activity,no_overlap,compact13,13,dummy_most_frequent,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.4,19,0.631578947368421,0.5892857142857143,0.5907692307692307,0.5714285714285714,0.6923076923076923,0.75,0.72,0.5714285714285714,3,4,3,9,activity_no_overlap,activity,no_overlap,compact13,13,logistic_balanced,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.5,19,0.5789473684210527,0.5773809523809523,0.5681818181818181,0.5714285714285714,0.7,0.5833333333333334,0.6363636363636364,0.42857142857142855,4,3,5,7,activity_no_overlap,activity,no_overlap,compact13,13,logistic_balanced,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.6,19,0.5263157894736842,0.5654761904761905,0.5263157894736842,0.5714285714285714,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.2857142857142857,5,2,7,5,activity_no_overlap,activity,no_overlap,compact13,13,logistic_balanced,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.4,19,0.631578947368421,0.5297619047619048,0.4904214559386973,0.8809523809523809,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.8571428571428571,1,6,1,11,activity_no_overlap,activity,no_overlap,compact13,13,random_forest_balanced_depth3,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.5,19,0.8421052631578947,0.8452380952380952,0.8347826086956522,0.8809523809523809,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.14285714285714285,6,1,2,10,activity_no_overlap,activity,no_overlap,compact13,13,random_forest_balanced_depth3,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.6,19,0.7894736842105263,0.8035714285714286,0.7840909090909092,0.8809523809523809,0.9,0.75,0.8181818181818182,0.14285714285714285,6,1,3,9,activity_no_overlap,activity,no_overlap,compact13,13,random_forest_balanced_depth3,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.4,19,0.631578947368421,0.5,0.3870967741935484,0.7023809523809523,0.631578947368421,1.0,0.7741935483870968,1.0,0,7,0,12,activity_no_overlap,activity,no_overlap,compact13,13,extra_trees_balanced_depth3,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.5,19,0.6842105263157895,0.6607142857142857,0.6607142857142857,0.7023809523809523,0.75,0.75,0.75,0.42857142857142855,4,3,3,9,activity_no_overlap,activity,no_overlap,compact13,13,extra_trees_balanced_depth3,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.6,19,0.42105263157894735,0.5416666666666666,0.35692307692307695,0.7023809523809523,1.0,0.08333333333333333,0.15384615384615385,0.0,7,0,11,1,activity_no_overlap,activity,no_overlap,compact13,13,extra_trees_balanced_depth3,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.4,14,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,1.0,0,7,0,7,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.5,14,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,1.0,0,7,0,7,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.6,14,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,1.0,0,7,0,7,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.4,14,0.9285714285714286,0.9285714285714286,0.9282051282051282,0.979591836734694,1.0,0.8571428571428571,0.9230769230769231,0.0,7,0,1,6,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.5,14,0.8571428571428571,0.8571428571428572,0.8541666666666667,0.979591836734694,1.0,0.7142857142857143,0.8333333333333334,0.0,7,0,2,5,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.6,14,0.8571428571428571,0.8571428571428572,0.8541666666666667,0.979591836734694,1.0,0.7142857142857143,0.8333333333333334,0.0,7,0,2,5,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.4,14,0.9285714285714286,0.9285714285714286,0.9282051282051282,0.8979591836734694,1.0,0.8571428571428571,0.9230769230769231,0.0,7,0,1,6,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.5,14,0.8571428571428571,0.8571428571428572,0.8541666666666667,0.8979591836734694,1.0,0.7142857142857143,0.8333333333333334,0.0,7,0,2,5,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.6,14,0.8571428571428571,0.8571428571428572,0.8541666666666667,0.8979591836734694,1.0,0.7142857142857143,0.8333333333333334,0.0,7,0,2,5,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.4,14,0.8571428571428571,0.8571428571428572,0.8541666666666667,0.9183673469387754,1.0,0.7142857142857143,0.8333333333333334,0.0,7,0,2,5,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.5,14,0.8571428571428571,0.8571428571428572,0.8541666666666667,0.9183673469387754,1.0,0.7142857142857143,0.8333333333333334,0.0,7,0,2,5,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.6,14,0.8571428571428571,0.8571428571428572,0.8541666666666667,0.9183673469387754,1.0,0.7142857142857143,0.8333333333333334,0.0,7,0,2,5,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,1,fold,67.0,14,1|2|4|5|6|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|33,3|7|19|25|26,0
0.4,18,0.5555555555555556,0.5,0.35714285714285715,0.5,0.5555555555555556,1.0,0.7142857142857143,1.0,0,8,0,10,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.5,18,0.5555555555555556,0.5,0.35714285714285715,0.5,0.5555555555555556,1.0,0.7142857142857143,1.0,0,8,0,10,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.6,18,0.5555555555555556,0.5,0.35714285714285715,0.5,0.5555555555555556,1.0,0.7142857142857143,1.0,0,8,0,10,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.4,18,0.5555555555555556,0.5625,0.5555555555555556,0.575,0.625,0.5,0.5555555555555556,0.375,5,3,5,5,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.5,18,0.6111111111111112,0.625,0.609907120743034,0.575,0.7142857142857143,0.5,0.5882352941176471,0.25,6,2,5,5,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.6,18,0.6666666666666666,0.6875,0.6625,0.575,0.8333333333333334,0.5,0.625,0.125,7,1,5,5,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.4,18,0.6111111111111112,0.6125,0.609907120743034,0.7375,0.6666666666666666,0.6,0.631578947368421,0.375,5,3,4,6,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.5,18,0.7222222222222222,0.75,0.7142857142857142,0.7375,1.0,0.5,0.6666666666666666,0.0,8,0,5,5,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.6,18,0.6666666666666666,0.7,0.6493506493506493,0.7375,1.0,0.4,0.5714285714285714,0.0,8,0,6,4,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.4,18,0.7222222222222222,0.75,0.7142857142857142,0.75,1.0,0.5,0.6666666666666666,0.0,8,0,5,5,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.5,18,0.7222222222222222,0.75,0.7142857142857142,0.75,1.0,0.5,0.6666666666666666,0.0,8,0,5,5,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.6,18,0.6666666666666666,0.7,0.6493506493506493,0.75,1.0,0.4,0.5714285714285714,0.0,8,0,6,4,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,2,fold,63.0,18,1|2|3|4|5|6|7|8|9|10|11|13|14|16|17|18|19|21|23|24|25|26,12|15|20|22|33,0
0.4,15,0.5333333333333333,0.5,0.34782608695652173,0.5,0.5333333333333333,1.0,0.6956521739130435,1.0,0,7,0,8,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.5,15,0.5333333333333333,0.5,0.34782608695652173,0.5,0.5333333333333333,1.0,0.6956521739130435,1.0,0,7,0,8,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.6,15,0.5333333333333333,0.5,0.34782608695652173,0.5,0.5333333333333333,1.0,0.6956521739130435,1.0,0,7,0,8,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.4,15,0.8,0.8035714285714286,0.8,0.8035714285714286,0.8571428571428571,0.75,0.8,0.14285714285714285,6,1,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.5,15,0.8,0.8035714285714286,0.8,0.8035714285714286,0.8571428571428571,0.75,0.8,0.14285714285714285,6,1,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.6,15,0.8666666666666667,0.875,0.8660714285714286,0.8035714285714286,1.0,0.75,0.8571428571428571,0.0,7,0,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.4,15,0.8,0.8035714285714286,0.8,0.875,0.8571428571428571,0.75,0.8,0.14285714285714285,6,1,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.5,15,0.8666666666666667,0.875,0.8660714285714286,0.875,1.0,0.75,0.8571428571428571,0.0,7,0,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.6,15,0.8666666666666667,0.875,0.8660714285714286,0.875,1.0,0.75,0.8571428571428571,0.0,7,0,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.4,15,0.8666666666666667,0.875,0.8660714285714286,0.8571428571428572,1.0,0.75,0.8571428571428571,0.0,7,0,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.5,15,0.8666666666666667,0.875,0.8660714285714286,0.8571428571428572,1.0,0.75,0.8571428571428571,0.0,7,0,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.6,15,0.8666666666666667,0.875,0.8660714285714286,0.8571428571428572,1.0,0.75,0.8571428571428571,0.0,7,0,2,6,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,3,fold,66.0,15,1|3|4|5|6|7|10|11|12|14|15|16|17|19|20|21|22|24|25|26|33,2|8|9|13|18|23,0
0.4,15,0.6,0.5,0.375,0.5,0.6,1.0,0.75,1.0,0,6,0,9,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.5,15,0.6,0.5,0.375,0.5,0.6,1.0,0.75,1.0,0,6,0,9,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.6,15,0.6,0.5,0.375,0.5,0.6,1.0,0.75,1.0,0,6,0,9,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.4,15,0.7333333333333333,0.75,0.7321428571428572,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75,0.16666666666666666,5,1,3,6,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.5,15,0.7333333333333333,0.75,0.7321428571428572,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75,0.16666666666666666,5,1,3,6,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.6,15,0.7333333333333333,0.75,0.7321428571428572,0.7777777777777778,0.8571428571428571,0.6666666666666666,0.75,0.16666666666666666,5,1,3,6,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.4,15,0.7333333333333333,0.75,0.7321428571428572,0.8703703703703705,0.8571428571428571,0.6666666666666666,0.75,0.16666666666666666,5,1,3,6,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.5,15,0.6666666666666666,0.6944444444444444,0.6666666666666666,0.8703703703703705,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.16666666666666666,5,1,4,5,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.6,15,0.6,0.6388888888888888,0.5982142857142857,0.8703703703703705,0.8,0.4444444444444444,0.5714285714285714,0.16666666666666666,5,1,5,4,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.4,15,0.6,0.6388888888888888,0.5982142857142857,0.8333333333333334,0.8,0.4444444444444444,0.5714285714285714,0.16666666666666666,5,1,5,4,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.5,15,0.6,0.6388888888888888,0.5982142857142857,0.8333333333333334,0.8,0.4444444444444444,0.5714285714285714,0.16666666666666666,5,1,5,4,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.6,15,0.6,0.6388888888888888,0.5982142857142857,0.8333333333333334,0.8,0.4444444444444444,0.5714285714285714,0.16666666666666666,5,1,5,4,activity_no_overlap,activity,no_overlap,expanded154,154,extra_trees_balanced_depth3,4,fold,66.0,15,2|3|4|7|8|9|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|33,1|5|6|10|17,0
0.4,19,0.631578947368421,0.5,0.3870967741935484,0.5,0.631578947368421,1.0,0.7741935483870968,1.0,0,7,0,12,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.5,19,0.631578947368421,0.5,0.3870967741935484,0.5,0.631578947368421,1.0,0.7741935483870968,1.0,0,7,0,12,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.6,19,0.631578947368421,0.5,0.3870967741935484,0.5,0.631578947368421,1.0,0.7741935483870968,1.0,0,7,0,12,activity_no_overlap,activity,no_overlap,expanded154,154,dummy_most_frequent,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.4,19,0.6842105263157895,0.6309523809523809,0.6346153846153846,0.7976190476190477,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.5714285714285714,3,4,2,10,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.5,19,0.6842105263157895,0.6309523809523809,0.6346153846153846,0.7976190476190477,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.5714285714285714,3,4,2,10,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.6,19,0.6842105263157895,0.6309523809523809,0.6346153846153846,0.7976190476190477,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.5714285714285714,3,4,2,10,activity_no_overlap,activity,no_overlap,expanded154,154,logistic_balanced,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.4,19,0.7894736842105263,0.7440476190476191,0.7564102564102564,0.9166666666666666,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.42857142857142855,4,3,1,11,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
0.5,19,0.8947368421052632,0.9166666666666667,0.8920454545454546,0.9166666666666666,1.0,0.8333333333333334,0.9090909090909091,0.0,7,0,2,10,activity_no_overlap,activity,no_overlap,expanded154,154,random_forest_balanced_depth3,5,fold,62.0,19,1|2|3|5|6|7|8|9|10|12|13|15|17|18|19|20|22|23|25|26|33,4|11|14|16|21|24,0
